"-122.261520","37.811478","Mike Pyle's Lakeside Swing","<div dir=""ltr"">SUNDAY MONTHLY LESSON &amp; DANCE&nbsp;</div><div dir=""ltr"">Check site for details.</div><div dir=""ltr""><BR>&nbsp;</div><div dir=""ltr"">http://audiopyle.com/lakeside.html<BR><BR><span style=""font-size:10pt"">LESSON: 6:00-7:00 PM</span></div><div dir=""ltr"">DANCE: &nbsp; 7:00-10:30 PM</div><div dir=""ltr""><BR>&nbsp;</div><div dir=""ltr"">$15 LESSON&amp;DANCE</div><div dir=""ltr"">$10 DANCE ONLY&nbsp;</div>"
"-122.117950","47.672585","DanceWorks Studio","<div dir=""ltr"">Beginner WCS classes on Friday evenings. Intermediate/Advanced WCS classes on Monday evenings. Drop-in and monthly rates.<BR><BR>WCS dance party last Friday of the month.  Party starts at 9:15 with lesson beforehand at 8:30pm.<BR><BR>Fun &amp; friendly atmosphere. Occasional live music events.<BR><BR>More info: www.danceworksstudio.com</div>"
"-78.574219","34.957996","Loafers Beach Club","<div dir=""ltr"">605 Creekside Drive, Raleigh, NC 27609<BR>919-743-5332<BR>loafers@bellsouth.net<BR>www.loafersbeachclub.com<BR>Wednesday Nights: 5:45pm - 12:30am (shag and wcs. wcs dancers get there around 8pm usually)<BR><BR>Friday nights: all wcs 8pm -2 am<BR><BR>$6/the night members<BR>$8/the night guests<BR>$20/year membership</div>"
"-156.485291","20.904600","West Coast Swing Maui","310 HoOkahi St Wailuku, HI 96793<BR><img src=""https://cbks0.google.com/cbk?output=thumbnail&amp;w=90&amp;h=68&amp;ll=20.904600,-156.485292&amp;thumb=0""><img src=""https://cbks0.google.com/cbk?output=thumbnail&amp;w=90&amp;h=68&amp;ll=20.904600,-156.485292&amp;thumb=0""><div><a href=""https://www.facebook.com/WestCoastSwingMaui?fref=ts"" target=""_blank"">https://www.facebook.com/WestCoastSwingMaui?fref=ts</a></div><div>Sunday Nights from 6:30 - 9:30PM</div><div>Beginner Lesson 6:30 - 7:15PM</div><div>Intermediate Lesson 7:15 - 8:00PM</div><div>Open Dancing 8:00PM - 9:30PM</div><div><BR>&nbsp;</div><div>$12 for Beginner, Intermediate Lesson and Social Dancing!</div><div>$8 for Students (18-24)</div><div>$5 for Social Dancing</div>"
"-79.429817","43.662716","T.O. West Coast Swing","805 Dovercourt Rd<BR>Toronto, ON M6H 2X4, Canada<BR><BR>Every Tuesday Night<BR><BR>6:30 - 7:15 HD Class<BR>7:15 - 8:00 Intermediate<BR>8:00 - 8:45 Beginner<BR>9:00 - 12:00 - Dancing.<BR><BR>Free Beginner Class first Tuesday of the month.<BR><BR>For more information on the Toronto scene go to <a href=""http://towestcoast.com/"" target=""_blank"">http://towestcoast.com/ </a><BR><BR><BR>"
"-104.977272","39.741302","Denver Turnverein","<div dir=""ltr"">Rocky Mountain Swing Dance Club<BR>every Sunday, Lesson from 5:30 -6:30 PM Free Beginner lessons, Beginner+ lessons $4 member, $5 non-member<BR>Dance from 6:30 - 9:30 PM<BR>$6 members, $10 non-members<BR>coloradoswingdance.org<BR></div>"
"21.489683","65.313759","Summer Social WCS","Social WCS Juli 8,15, 22<BR>18.30-20.30<BR>Free &amp; Drop In<BR>Storgatan 3<BR>941 31 Piteå, Sweden<BR><img src=""https://cbks0.google.com/cbk?output=thumbnail&amp;w=90&amp;h=68&amp;ll=65.313762,21.489684&amp;thumb=0"">"
"-105.064514","39.890820","The Westin Westminster","The Westin Westminster<BR>10600 Westminster Boulevard, Westminster, CO 80020<BR>"
"-121.267632","38.642197","7997 California Ave","Fair Oaks, CA 95628<BR><img src=""https://cbks0.google.com/cbk?output=thumbnail&amp;w=90&amp;h=68&amp;ll=38.642196,-121.267632&amp;thumb=0"">"
"-77.110168","39.001492","Womans Club Of Bethesda","<div>West Coast Swing lessons and dance Tuesday nights. Beginners welcome.</div><div>Contact Frank <a target=""_blank"">boogieinbethesda@aol.com</a> or BoogieInBethesda on facebook.</div><div>&nbsp;</div><div><a href=""http://www.boogieinbethesda.com/"" target=""_blank"">http://www.boogieinbethesda.com/</a></div>"
"-77.106552","39.044376","Avant Garde Ballroom Dance Center","<div dir=""ltr"">Saturdays. Lesson 8pm / dance 9pm-1am. Contact boogieinbethesda@aol.com or BoogieInBethesda on facebook.</div>"
"-85.407715","31.203405","Dothan - Circle City Westies","<div dir=""ltr"">https://www.facebook.com/DothanWCS?fref=ts</div>"
"-87.209473","30.429729","Pensacola, FL - Coastal Westies","<div dir=""ltr"">https://www.facebook.com/CoastalWesties<BR><BR>for more styles of dancing visit our group:<BR>https://www.facebook.com/groups/dancinginpensacola/</div>"
"2.400271","48.848915","Temple du Swing, au Club de la Nation","<div>Cours réguliers 4 niveaux</div><div>Regulars lessons, 4 levels</div><div>&nbsp;</div><div>Soirées &amp; stages mensuels</div><div>Monthly parties &amp; workshops</div><div>&nbsp;</div><div>Allez voir sur / Go and see : <a href=""http://www.templeduswing.com"" target=""_blank"">http://www.templeduswing.com</a> </div><div>&nbsp;</div><div>Club de La Nation</div><div>5, rue de Lagny</div><div>75020 Paris<BR><img src=""https://cbks0.google.com/cbk?output=thumbnail&amp;w=90&amp;h=68&amp;ll=48.848914,2.400271&amp;thumb=0""></div><div>&nbsp;</div><div>&nbsp;</div><div>&nbsp;</div>"
"6.192287","46.188618","Salsavirus Geneva",""
"5.322951","60.386654","Westie by the west coast","<img src=""http://wcsbergen.com"">Universitetet i Bergen, 5007 Bergen, Norge<BR><img src=""https://cbks0.google.com/cbk?output=thumbnail&amp;w=90&amp;h=68&amp;ll=60.386653,5.322951&amp;thumb=0""><BR><BR><BR><BR><BR><BR><BR><BR><BR>www.wcsbergen.com<BR><BR><div style=""width:625px;min-height:155px""><div><p><BR><span>BSI dans is happy to welcome you all to a great weekend of west coast swing! We are proud to present our instructors</span></p><BR><p><BR><span> for this event, all the way from the United Kingdom: </span></p><BR><p><BR><span>Steve Hunt and Rachel Martin!</span></p><BR></div></div><BR>"
"5.322951","60.386654","www.wcsbergen.com","November 15-17th.<BR><BR>BSI dans is happy to welcome you all to a great weekend of west coast swing.<BR>We are proud to present our instructors from UK. Steve Hunt &amp; Rachel Martin!<BR><BR><a href=""https://www.facebook.com/events/525405990856612/"" target=""_blank"">Facebook</a> page here.<BR><BR><img src=""https://cbks0.google.com/cbk?output=thumbnail&amp;w=90&amp;h=68&amp;ll=60.386653,5.322951&amp;thumb=0"">"
"127.018318","37.515335","19-8 Jamwon-dong (78 Naruteo-ro)","Seocho-gu, Seoul, South Korea<div>3 floor Sherry Kwon Dance School.</div><div><BR>&nbsp;</div><div>West Coast Swing Lesson and Dancing every Sat with WCSwing Pros.</div><div><BR>&nbsp;</div><div>Time &nbsp; : 8:00pm~</div><div>Ticket : 10,000 krw</div><div><BR>&nbsp;</div><div>Our Facebook Group &amp; Korea Open Page</div><div><a href=""https://www.facebook.com/groups/koreaopenswingdance/"" target=""_blank"">https://www.facebook.com/groups/koreaopenswingdance/</a></div><div><a href=""https://www.facebook.com/KoreaOpenSwingDanceChampionships"" target=""_blank"">https://www.facebook.com/KoreaOpenSwingDanceChampionships</a></div><div><BR>&nbsp;</div><div>Many Event &amp; Fun Dancing !!</div><div><BR><img src=""https://cbks0.google.com/cbk?output=thumbnail&amp;w=90&amp;h=68&amp;ll=37.515334,127.018316&amp;thumb=0""></div>"
"-122.287224","47.819210","The Verve Ballroom",""
"-122.287224","47.819210","The Verve Ballroom",""
